id,predicted_answer
572943ab1d0469140077921d,Sherwood Boehlert
572944e03f37b319004781e2,2007
572944e03f37b319004781e1,2007
572944e03f37b319004781e4,Ten
572944e03f37b319004781e5,divergence
572944e03f37b319004781e3,"1,000 years or longer"
572945b11d0469140077922f,1 February 2007
572945b11d04691400779230,temperature and sea level change
572945b11d04691400779231,sea level change with observations
572945b11d04691400779232,temperature and sea level change with observations
572949306aef051400154c68,a study on projected rises in sea levels
572949306aef051400154c69,9–88 cm
572949306aef051400154c6a,0.5–1.4 m
572949306aef051400154c6b,2001
57294baaaf94a219006aa26b,coordinating lead author of the Fifth Assessment Report
57294baaaf94a219006aa26c,Michael Oppenheimer
57294baaaf94a219006aa26d,IPCC consensus
57294e6b1d04691400779275,global regulation based on the Montreal Protocol
57294e6b1d04691400779276,The Ozone case
57294e6b1d04691400779277,states and governments
5729506d6aef051400154cac,actors in the ozone depletion case
5729506d6aef051400154cad,regional cost-benefit analysis and burden-sharing conflicts
5729506d6aef051400154cae,regional burden sharing conflicts
5729506d6aef051400154caf,the UK government
5729517d6aef051400154cc8,scientific papers
5729517d6aef051400154cc9,any significant new evidence or events that change our understanding of climate science
5729517d6aef051400154cca,the science
572951f16aef051400154cce,five
572951f16aef051400154ccf,Nature
572951f16aef051400154cd0,a range of new organizational options
572951f16aef051400154cd1,the panel employ a full-time staff
572953013f37b3190047824d,conduct photosynthesis
572953013f37b3190047824e,ATP and NADPH
572953013f37b3190047824f,ATP
572953013f37b31900478250,Calvin cycle
572953013f37b31900478251,1 in algae up to 100
5729544c3f37b31900478257,pinch in two
5729544c3f37b31900478258,environmental factors like light color and intensity
5729544c3f37b31900478259,their own DNA
5729544c3f37b3190047825a,a photosynthetic cyanobacterium
5729544c3f37b3190047825b,plant cell
572956c86aef051400154d1a,plants and algae
572956c86aef051400154d1b,Russian biologist
572956c86aef051400154d1c,Russian biologist
572956c86aef051400154d1d,1905
572956c86aef051400154d1e,Konstantin Mereschkowski
572957361d046914007792cf,Cyanobacteria
572957361d046914007792d0,chloroplasts
572957361d046914007792d2,two cell membranes
572957361d046914007792d3,peptidoglycan
572957361d046914007792d1,blue-green algae
572957ad1d046914007792d9,eukaryotic
572957ad1d046914007792da,a billion years
572957ad1d046914007792db,innermost lipid-bilayer membranes
572957ad1d046914007792dc,phagosomal membrane
572957ad1d046914007792dd,Over time
5729582b1d046914007792e3,almost the same thing as chloroplast
5729582b1d046914007792e4,three
5729582b1d046914007792e5,red algal chloroplast lineage
5729582b1d046914007792e6,green chloroplast lineage
5729582b1d046914007792e7,green chloroplast lineage
572958cc6aef051400154d2a,13 species
572958cc6aef051400154d2b,glaucophyte
572958cc6aef051400154d2c,glaucophyte chloroplasts
572958cc6aef051400154d2d,carboxysome
572958cc6aef051400154d2e,icosahedral
57295a116aef051400154d44,chlorophyll a and phycobilins
57295a116aef051400154d45,chlorophyll a and phycobilins
57295a116aef051400154d46,less phycoerytherin
57295a116aef051400154d47,help red algae catch more sunlight in deep water
57295a116aef051400154d48,red alga
57295b5b1d04691400779315,glaucophyte
57295b5b1d04691400779316,accessory pigments that override the chlorophylls' green colors
57295b5b1d04691400779317,lost the peptidoglycan wall between their double membrane
57295b5b1d04691400779318,use in chloroplast division
57295b5b1d04691400779319,chlorophyll b
572961f61d04691400779359,double membrane
572961f61d0469140077935a,endosymbiotic event
572961f61d0469140077935b,a nonphotosynthetic eukaryote
572961f61d0469140077935c,outside of the original two
572961f61d0469140077935d,engulfed alga
572962953f37b319004782f5,three membranes
572962953f37b319004782f6,chloroplasts
572962953f37b319004782f7,Euglenophyte chloroplasts
572962953f37b319004782f8,Starch
572962953f37b319004782f9,three
572963221d04691400779385,cryptomonads
572963221d04691400779386,four membranes
572963221d04691400779387,nucleomorph
572963221d04691400779388,"ordinary starch, which is stored in granules"
572963221d04691400779389,stacks of two
572963876aef051400154dd2,"Plasmodium, the malaria parasite"
572963876aef051400154dd3,"Plasmodium, the malaria parasite"
572963876aef051400154dd4,malaria parasite
572963876aef051400154dd5,vestigial red algal derived chloroplast
572963876aef051400154dd6,amylopectin starch granules
5729645b3f37b31900478321,fatty acids
5729645b3f37b31900478322,apicomplexan-related diseases
5729645b3f37b31900478323,isopentenyl pyrophosphate synthesis
5729645b3f37b31900478324,isopentenyl pyrophosphate synthesis
5729645b3f37b31900478325,four
572965566aef051400154e00,carotenoid pigment peridinin in their chloroplasts
572965566aef051400154e01,in any other group of chloroplasts
572965566aef051400154e02,carotenoid pigment peridinin in their chloroplasts
572965566aef051400154e03,carotenoid pigment
572965e73f37b3190047832b,fucoxanthin dinophyte
572965e73f37b3190047832c,fucoxanthin dinophyte
572965e73f37b3190047832d,four
572965e73f37b3190047832e,six membraned chloroplast
572966626aef051400154e13,cryptophyte
572966626aef051400154e14,wear out and Dinophysis species must continually engulf cryptophytes
572966626aef051400154e12,kleptoplast
572966626aef051400154e15,wear out
572966ebaf94a219006aa391,heterokontophyte) derived chloroplast
572966ebaf94a219006aa392,diatom (heterokontophyte
572966ebaf94a219006aa393,five
572966ebaf94a219006aa394,five
572966ebaf94a219006aa395,granules in the dinophyte host's cytoplasm
572967e31d046914007793b1,dinophyte nucleus
572967e31d046914007793b2,Lepidodinium
572967e31d046914007793b3,peridinin chloroplast
572967e31d046914007793b4,green algal derived chloroplast
572967e31d046914007793b5,green algal derived chloroplast
5729686d1d046914007793c1,that first set of endosymbiotic events
5729686d1d046914007793c2,blue-green photosynthesizing structures called chromatophores
5729686d1d046914007793c3,about a million
5729686d1d046914007793c4,850
5729686d1d046914007793c5,three million
572968cf1d046914007793cb,"ctDNA, or cpDNA"
572968cf1d046914007793cc,liverwort and tobacco
572968cf1d046914007793cd,1962
572968cf1d046914007793ce,1986
572968cf1d046914007793cf,1986
57296977af94a219006aa3bd,few mutations
57296977af94a219006aa3be,direct repeats
57296977af94a219006aa3bf,stabilize the rest of the chloroplast genome
572969f51d046914007793dd,electron microscopy
572969f51d046914007793de,two
572969f51d046914007793e0,rolling circle mechanism
572969f51d046914007793df,double displacement
572969f51d046914007793e1,double displacement
57296a65af94a219006aa3c3,A → G deamination
57296a65af94a219006aa3c4,single stranded
57296a65af94a219006aa3c5,linear
57296a65af94a219006aa3c6,linear
57296a65af94a219006aa3c7,circular chromosomes
57296ab93f37b31900478369,bacteriophage T4
57296ab93f37b3190047836a,"linear cpDNA, such as maize"
57296ab93f37b3190047836b,maize
57296ab93f37b3190047836c,maize
57296b151d046914007793f1,genes it donated to the former host's nucleus persist
57296b151d046914007793f2,the former host's nucleus
57296b151d046914007793f3,red algal derived chloroplast
57296b151d046914007793f4,red algal derived chloroplast
57296bf96aef051400154e52,tRNA genes
57296bf96aef051400154e53,the chloroplast
57296bf96aef051400154e54,"participating in cell division, protein routing"
57296bf96aef051400154e55,cell membrane
57296c5c3f37b3190047837f,ribosome
57296c5c3f37b31900478380,ribosome
57296c5c3f37b31900478381,helps many proteins bind the polypeptide
57296c5c3f37b31900478382,Phosphorylation
57296cb21d04691400779403,lens-shaped
57296cb21d04691400779404,1–3 μm thick
57296cb21d04691400779405,1–3 μm
57296cb21d04691400779406,net
57296cb21d04691400779407,net
57296d1b1d0469140077940d,The fact that chloroplasts are surrounded by a double membrane
57296d1b1d0469140077940e,endosymbiotic cyanobacteria
57296d1b1d0469140077940f,homologous to the cyanobacterium's original double membranes
57296d8d1d0469140077941d,mitochondrial
57296d8d1d0469140077941e,run proton pumps
57296d8d1d0469140077941f,ATP energy
57296d8d1d04691400779420,internal thylakoid system
57296d8d1d04691400779421,internal thylakoid system
57296de03f37b3190047839b,Stromules
57296de03f37b3190047839c,tubule
57296de03f37b3190047839d,to increase the chloroplast's surface area
57296de03f37b3190047839e,1962
57296e43af94a219006aa3e5,C4 plants
57296e43af94a219006aa3e6,C4 plants
57296e43af94a219006aa3e7,The chloroplast peripheral reticulum
57296e43af94a219006aa3e8,a maze of membranous tubes and vesicles
57296e43af94a219006aa3e9,shuttle stuff between the thylakoids and intermembrane space
57296eb01d04691400779435,to synthesize a small fraction of their proteins
57296eb01d04691400779436,two-thirds
57296eb01d04691400779437,two-thirds
57296eb01d04691400779438,Small subunit ribosomal RNAs
57296eb01d04691400779439,translation initiation
57296eee6aef051400154e8e,plastoglobule
57296eee6aef051400154e8f,spherical bubbles of lipids and proteins about 45–60 nanometers across
57296eee6aef051400154e90,spherical bubbles of lipids and proteins about 45–60 nanometers across
57296eee6aef051400154e91,45–60 nanometers across
57296eee6aef051400154e92,a lipid monolayer
57296f3caf94a219006aa3fb,a thylakoid
57296f3caf94a219006aa3fc,thylakoid network
57296f3caf94a219006aa3fd,normal
57296f3caf94a219006aa3fe,old or stressed chloroplasts
57296f85af94a219006aa403,higher plants
57296f85af94a219006aa404,roughly spherical
57296f85af94a219006aa405,roughly spherical and highly refractive bodies
57296f85af94a219006aa406,roughly spherical and highly refractive bodies
57296f85af94a219006aa407,"divide to form new pyrenoids, or be produced ""de novo"
57296fd71d0469140077943f,helical thylakoid model
57296fd71d04691400779440,pancakes
57296fd71d04691400779441,two to a hundred
57296fd71d04691400779442,two to a hundred
57296fd71d04691400779443,lamellar thylakoids
5729703d3f37b319004783bb,light energy
5729703d3f37b319004783bc,light energy
5729703d3f37b319004783bd,energize electrons
5729703d3f37b319004783be,pump hydrogen ions
5729703d3f37b319004783bf,a large protein complex
572970916aef051400154eba,two
572970916aef051400154ebb,stromal
572970916aef051400154ebc,in contact with the stroma
572970916aef051400154ebe,pancake
572970916aef051400154ebd,300–600 nanometers in diameter
57297103af94a219006aa423,thirty
57297103af94a219006aa424,thirty
57297103af94a219006aa425,some land plants
57297103af94a219006aa426,bright red-orange carotenoid
57297103af94a219006aa427,orange-red zeaxanthin
5729714daf94a219006aa42d,all colors
5729714daf94a219006aa42e,red algae red
5729714daf94a219006aa42f,all colors
5729714daf94a219006aa430,photosystem I and ATP synthase
5729714daf94a219006aa431,40 nanometers
572971af6aef051400154ede,rubisco
572971af6aef051400154edf,oxygen to sugar precursors
572971af6aef051400154ee0,trouble distinguishing between carbon dioxide and oxygen
572971af6aef051400154ee1,Calvin cycle
572971af6aef051400154ee2,ATP energy
5729723c6aef051400154ee8,light reactions
5729723c6aef051400154ee9,rubisco
5729723c6aef051400154eea,light reactions
5729723c6aef051400154eeb,four-carbon compound
5729723c6aef051400154eec,light reactions
5729729a1d0469140077948b,green
5729729a1d0469140077948c,the chlorophyll
5729729a1d0469140077948d,parenchyma cells
5729729a1d0469140077948e,collenchyma tissue
5729729a1d0469140077948f,about 10 to 100 chloroplasts
572972f46aef051400154ef2,leaves
572972f46aef051400154ef3,the leaves
572972f46aef051400154ef6,8–15
572972f46aef051400154ef4,half a million
572972f46aef051400154ef5,mesophyll
5729735c3f37b319004783fb,a sheet
5729735c3f37b319004783fc,along the plant cell's cell wall
5729735c3f37b319004783fd,photooxidative damage
5729735c3f37b319004783fe,many small chloroplasts instead of a few big ones
5729735c3f37b319004783ff,Mitochondria
572973ccaf94a219006aa449,hypersensitive response
572973ccaf94a219006aa44a,infected cells seal themselves off and undergo programmed cell death
572973ccaf94a219006aa44b,Lower levels of reactive oxygen species
572973ccaf94a219006aa44c,purposely damaging their photosynthetic system
572973ccaf94a219006aa44d,Chloroplasts
57297427af94a219006aa453,retrograde signaling—signals from the chloroplast
57297427af94a219006aa454,molecules like salicylic acid
57297427af94a219006aa455,unstable molecules
57297427af94a219006aa456,signals from the chloroplast
572974923f37b3190047840b,photosynthesis
572974923f37b3190047840c,photosynthesis
572974923f37b3190047840d,food
572974923f37b3190047840e,chemical energy
572974923f37b3190047840f,chemical energy
572975073f37b31900478415,"use the potential energy stored in an H+, or hydrogen ion gradient"
572975073f37b31900478416,ATP energy
572975073f37b31900478417,ATP synthase
572975073f37b31900478418,adenosine triphosphate
572975073f37b31900478419,adenosine triphosphate
572975511d046914007794a7,NADP+
572975511d046914007794a8,cyclic photophosphorylation
572975511d046914007794a9,C4 plants
572975511d046914007794aa,more ATP than NADPH
572975a3af94a219006aa465,Calvin cycle
572975a3af94a219006aa466,unstable six-carbon molecules
572975a3af94a219006aa467,3-phosphoglyceric acid
572975a3af94a219006aa468,one out of every six
572976183f37b31900478431,glucose monomers in the chloroplast
572976183f37b31900478432,high atmospheric CO2 concentrations
572976183f37b31900478433,high atmospheric CO2 concentrations
572976183f37b31900478434,Waterlogged
572976183f37b31900478435,photosynthesis-depressing factor
572976791d046914007794af,O2 instead of CO2
572976791d046914007794b0,the oxygen concentration is too high
572976791d046914007794b1,RuBP
572976791d046914007794b2,half
572976791d046914007794b3,dimorphism
572976cfaf94a219006aa493,stroma
572976cfaf94a219006aa494,cysteine and methionine
572976cfaf94a219006aa495,proplastid
572976cfaf94a219006aa496,the organelle carries out the last leg of the pathway
57297725af94a219006aa49b,the two terms
57297725af94a219006aa49c,undifferentiated proplastids
57297725af94a219006aa49d,an adult plant's apical meristems
57297725af94a219006aa49e,the formation of starch-storing amyloplasts
5729779b6aef051400154f62,chloroplast formation
5729779b6aef051400154f63,a plastid
5729779b6aef051400154f64,prolamellar body
5729779b6aef051400154f65,yellow chlorophyll precursor stocked
5729779b6aef051400154f66,Gymnosperms
572977fbaf94a219006aa4ad,proplastids
572977fbaf94a219006aa4ae,pigment-filled plastids
572977fbaf94a219006aa4af,chloroplasts
572977fbaf94a219006aa4b0,chloroplasts
572977fbaf94a219006aa4b1,something else causes a plant cell to revert to a meristematic state
5729784b1d046914007794c9,filaments
5729784b1d046914007794ca,filaments
5729784b1d046914007794cb,Z-ring
5729784b1d046914007794cc,Min system
5729784b1d046914007794cd,Min system
5729789b6aef051400154f6c,two plastid-dividing
5729789b6aef051400154f6d,two plastid-dividing
5729789b6aef051400154f6e,5 nanometers across
5729789b6aef051400154f6f,5 nanometers across
5729789b6aef051400154f70,chloroplasts
572978e66aef051400154f76,Light
572978e66aef051400154f78,reduce the population of dumbbell-shaped chloroplasts
572978e66aef051400154f79,dumbbell-shaped
572978e66aef051400154f77,green
57297991af94a219006aa4b7,inherited from the male parent
57297991af94a219006aa4b8,environmental risks
57297991af94a219006aa4b9,"3 in 1,000,000"
57297991af94a219006aa4ba,genetically modified plants
57296d571d04691400779413,6
57296d571d04691400779414,composite number
57296d571d04691400779415,The fundamental theorem of arithmetic
57296d571d04691400779416,1
57296d571d04691400779417,1 as a prime
57296f293f37b319004783a3,primality
57296f293f37b319004783a4,trial division
57296f293f37b319004783a5,trial division
57296f293f37b319004783a6,trial division
57296f293f37b319004783a7,"22,338,618 decimal"
572970c11d04691400779463,300 BC
572970c11d04691400779464,Euclid around 300 BC
572970c11d04691400779465,large
572970c11d04691400779466,number of digits
572970c11d04691400779467,19th century
5729727baf94a219006aa437,Goldbach's conjecture
5729727baf94a219006aa438,twin prime conjecture
5729727baf94a219006aa439,algebraic
5729727baf94a219006aa43a,public-key cryptography
5729727baf94a219006aa43b,number theory
572973f76aef051400154f0a,2
572973f76aef051400154f0b,three
572973f76aef051400154f0c,odd prime
572973f76aef051400154f0d,9
572973f76aef051400154f0e,5
57297547af94a219006aa45b,1
57297547af94a219006aa45c,Christian Goldbach
57297547af94a219006aa45d,Christian Goldbach
57297547af94a219006aa45e,"10,006,721"
57297547af94a219006aa45f,prime
57297781af94a219006aa4a3,Euclid
57297781af94a219006aa4a4,1 were considered a prime
57297781af94a219006aa4a6,sum of divisors
